Wavelength shift,Background,Response,Shot,Fit
Angstroms,a.u.,a.u.,a.u.,a.u.
-9.26391253057,18.0266666667,1.68682549493,165.19,200.511121701
-9.16591253057,-14.9733333333,1.72310010909,182.19,200.571882789
-9.06791253057,10.0266666667,1.76055766805,189.19,200.63463526
-8.97001253057,-0.973333333333,1.79921004807,281.19,200.699452419
-8.87201253057,-6.97333333333,1.83919106017,324.19,200.766469758
-8.77411253057,19.0266666667,1.88047696025,227.19,200.835750787
-8.67611253057,-40.9733333333,1.9232133105,233.19,200.907444586
-8.57821253057,22.0266666667,1.96737754249,160.19,200.98162382
-8.48021253057,20.0266666667,2.01312837891,120.19,201.058453197
-8.38231253057,-9.97333333333,2.06044488001,176.19,201.138016288
-8.28431253057,29.0266666667,2.10950055284,187.19,201.22049592
-8.18641253057,47.0266666667,2.1602766452,277.19,201.305988524
-8.08851253057,-9.97333333333,2.21290858614,268.19,201.394671212
-7.99051253057,-7.97333333333,2.26754472195,238.19,201.486734433
-7.89261253057,2.02666666667,2.32417092291,155.19,201.582298257
-7.79471253057,-2.97333333333,2.38294537548,82.19,201.681573989
-7.69671253057,43.0266666667,2.44404168784,181.19,201.784789234
-7.59881253057,18.0266666667,2.50745249198,214.19,201.892094124
-7.50091253057,-8.97333333333,2.57336388707,210.19,202.003742375
-7.40301253057,23.0266666667,2.6419091245,183.19,202.119973798
-7.30501253057,-26.9733333333,2.7133047742,86.19,202.241080817
-7.20711253057,-1.97333333333,2.78755725005,58.19,202.367268359
-7.10921253057,-20.9733333333,2.86490050476,79.19,202.498865615
-7.01131253057,6.02666666667,2.94550852001,120.19,202.636189014
-6.91341253057,26.0266666667,3.02956769627,258.19,202.779578502
-6.81541253057,1.02666666667,3.11736946221,165.19,202.929443721
-6.71751253057,-2.97333333333,3.20894940823,99.19,203.086092116
-6.61961253057,-26.9733333333,3.30462583529,123.19,203.249989946
-6.52171253057,-2.97333333333,3.40464680961,205.19,203.421594832
-6.42381253057,20.0266666667,3.50927946717,158.19,203.601401444
-6.32591253057,7.02666666667,3.61881180068,158.19,203.789945368
-6.22801253057,7.02666666667,3.73355464507,278.19,203.987807112
-6.13011253057,11.0266666667,3.8538438871,283.19,204.195616408
-6.03221253057,-10.9733333333,3.98004292849,233.19,204.414057285
-5.93431253057,31.0266666667,4.11254543635,193.19,204.643874086
-5.83641253057,-17.9733333333,4.25177841985,179.19,204.885878294
-5.73851253058,26.0266666667,4.39820567821,276.19,205.14095584
-5.64061253057,-1.97333333333,4.5523316721,560.19,205.410075134
-5.54271253057,10.0266666667,4.71470587888,362.19,205.694296425
-5.44491253057,19.0266666667,4.88574807582,324.19,205.994696438
-5.34701253057,9.02666666667,5.06646233048,227.19,206.312721675
-5.24911253057,18.0266666667,5.25739493806,192.19,206.649698245
-5.15121253057,12.0266666667,5.45933132519,255.19,207.007180167
-5.05331253057,31.0266666667,5.67313388575,300.19,207.386886585
-4.95551253057,48.0266666667,5.8995128526,179.19,207.790608996
-4.85761253057,19.0266666667,6.13997557755,119.19,208.220687926
-4.75971253057,-4.97333333333,6.39545138779,197.19,208.679374465
-4.66181253057,11.0266666667,6.66721709887,257.19,209.169302216
-4.56401253057,69.0266666667,6.95638303179,235.19,209.693271996
-4.46611253057,29.0266666667,7.26511189666,126.19,210.254877418
-4.36821253057,31.0266666667,7.59486860332,114.19,210.857709835
-4.27041253057,27.0266666667,7.94723527748,179.19,211.505804799
-4.17251253057,17.0266666667,8.32511808028,274.19,212.204286763
-4.07471253057,59.0266666667,8.73019362691,300.19,212.958218588
-3.97681253057,5.02666666667,9.16604853167,255.19,213.774207411
-3.87901253057,11.0266666667,9.63489981119,200.19,214.658944287
-3.78111253057,13.0266666667,10.1412271573,581.19,215.621095994
-3.68321253057,-2.97333333333,10.6885687476,715.19,216.669942655
-3.58541253057,12.0266666667,11.2808495645,400.19,217.816239826
-3.48761253057,-8.97333333333,11.9237972905,241.19,219.073181633
-3.38971253057,33.0266666667,12.6241114605,192.19,220.45636151
-3.29191253057,24.0266666667,13.3872221991,273.19,221.983157061
-3.19401253057,-3.97333333333,14.2226337832,340.19,223.675903239
-3.09621253057,42.0266666667,15.1378522454,385.19,225.559772728
-2.99831253057,75.0266666667,16.1455126235,246.19,227.66728905
-2.90051253057,19.0266666667,17.256159423,128.19,230.03634229
-2.80271253057,61.0266666667,18.485615895,91.19,232.71581945
-2.70481253057,45.0266666667,19.8529478094,91.19,235.767627936
-2.60701253057,44.0266666667,21.3763598113,103.19,239.269188327
-2.50921253057,1.02666666667,23.0823581523,159.19,243.324708794
-2.41141253057,27.0266666667,25.0013788737,121.19,248.073949886
-2.31351253057,50.0266666667,27.1728465711,165.19,253.712261156
-2.21571253057,19.0266666667,29.6378749786,309.19,260.516012124
-2.11791253057,33.0266666667,32.4549296881,333.19,268.897876164
-2.02011253057,8.02666666667,35.6945358249,384.19,279.482230879
-1.92231253057,81.0266666667,39.4458531965,359.19,293.232179226
