Wavelength shift,Background,Response,Shot,Fit
Angstroms,a.u.,a.u.,a.u.,a.u.
-1.13041531241,4379.12333333,517.552663921,2131.51333333,2045.94183668
-1.03261531241,4666.12333333,623.093437524,2515.51333333,2382.23631724
-0.934815312409,4683.12333333,764.994372274,2611.51333333,2634.71759971
-0.837015312409,4602.12333333,962.386613654,2743.51333333,2795.04094078
-0.739215312408,4563.12333333,1249.10550467,2823.51333333,2876.78482926
-0.641415312409,4251.12333333,1689.74300689,2873.51333333,2899.40759195
-0.543615312409,4998.12333333,2418.4405115,2916.51333333,2873.5850694
-0.445915312409,6588.12333333,3725.545599,2670.51333333,2790.33664739
-0.348115312409,8932.12333333,6189.70287151,2695.51333333,2612.16183849
-0.250315312409,12379.1233333,10530.6100146,2294.51333333,2282.4128606
-0.152515312408,16395.1233333,16512.2695359,1738.51333333,1791.09421155
-0.054715312409,17397.1233333,21475.7596365,1193.51333333,1267.39941888
0.0430846875911,17800.1233333,21808.8438526,945.513333333,914.263920576
0.140784687591,17402.1233333,17239.4177022,858.513333333,780.151165286
0.238584687591,12918.1233333,11188.3391093,703.513333333,729.564708769
0.336384687591,8401.12333333,6600.16760351,635.513333333,648.86150215
0.434184687592,5603.12333333,3945.3255333,553.513333333,537.318249268
0.531884687591,4849.12333333,2536.52664182,420.513333333,432.675743147
0.629684687592,4791.12333333,1758.13645169,442.513333333,353.895283794
0.727484687591,4574.12333333,1292.06137895,396.513333333,300.275509771
0.825184687592,4299.12333333,991.417894219,269.513333333,264.829553671
0.922984687591,4059.12333333,785.42688914,243.513333333,241.076519462
1.02078468759,4968.12333333,638.035245351,249.513333333,224.529600174
1.11848468759,6110.12333333,528.915217999,258.513333333,212.456901698
1.21628468759,5158.12333333,445.65104088,313.513333333,203.272498126
1.31398468759,4141.12333333,380.759598591,354.513333333,196.027398846
1.41178468759,3793.12333333,329.087057208,308.513333333,190.159963779
1.50948468759,3555.12333333,287.339157169,267.513333333,185.303289271
1.60728468759,3076.12333333,253.05380187,320.513333333,181.221634174
1.70498468759,3546.12333333,224.602560908,334.513333333,177.743402827
1.80278468759,4060.12333333,200.683375653,287.513333333,174.750466221
1.90048468759,4496.12333333,180.419487467,200.513333333,172.149557214
1.99828468759,4554.12333333,163.066983454,165.513333333,169.873801529
2.09598468759,3781.12333333,148.121812366,122.513333333,167.867327452
2.19368468759,3119.12333333,135.144642811,124.513333333,166.0884601
2.29148468759,3180.12333333,123.793077646,122.513333333,164.503494371
2.38918468759,3906.12333333,113.825690871,126.513333333,163.083311697
2.48688468759,4171.12333333,105.017102689,128.513333333,161.805731606
2.58468468759,3642.12333333,97.1866156756,110.513333333,160.652227898
2.68238468759,3587.12333333,90.2082014713,108.513333333,159.606109242
2.78008468759,3971.12333333,83.9561513524,120.513333333,158.654528169
2.87778468759,4466.12333333,78.3329391572,132.513333333,157.786199021
2.97548468759,4474.12333333,73.2568903381,133.513333333,156.991505341
3.07328468759,3699.12333333,68.6547032499,110.513333333,156.262460342
3.17098468759,3393.12333333,64.477423068,117.513333333,155.591461179
3.26868468759,3030.12333333,60.6704292268,155.513333333,154.972637165
3.36638468759,2964.12333333,57.1911815615,133.513333333,154.400638403
3.46408468759,3608.12333333,54.0030825531,98.5133333333,153.87079105
3.56178468759,3910.12333333,51.0745075678,77.5133333333,153.37900029
3.65948468759,3276.12333333,48.3780149498,122.513333333,152.921665745
3.75718468759,3060.12333333,45.8896988063,157.513333333,152.495608997
3.85488468759,3171.12333333,43.5886557518,155.513333333,152.098012581
3.95258468759,3104.12333333,41.4565432298,155.513333333,151.726371272
4.05028468759,2942.12333333,39.4772118598,141.513333333,151.378452918
4.14798468759,3133.12333333,37.6363979551,147.513333333,151.052264067
4.24568468759,3258.12333333,35.9214652098,177.513333333,150.746018963
4.34338468759,3571.12333333,34.321186764,155.513333333,150.458112486
4.44108468759,3725.12333333,32.8255605905,260.513333333,150.187098539
4.53878468759,3572.12333333,31.4256525012,242.513333333,149.931672081
4.63648468759,3321.12333333,30.1134621483,178.513333333,149.69065235
4.73418468759,3286.12333333,28.8818082476,112.513333333,149.462968748
4.83188468759,3483.12333333,27.724229937,129.513333333,149.247648819
4.92948468759,3189.12333333,26.6359836423,182.513333333,149.043747251
5.02718468759,3337.12333333,25.6095798965,211.513333333,148.850578175
5.12488468759,3678.12333333,24.641401538,284.513333333,148.667341819
5.22258468759,3510.12333333,23.7271249613,271.513333333,148.493366177
5.32028468759,3028.12333333,22.8628206848,175.513333333,148.32803541
5.41788468759,3094.12333333,22.0457255802,107.513333333,148.170738156
5.51558468759,3954.12333333,21.2709048319,121.513333333,148.021044562
5.61328468759,4017.12333333,20.5362374392,124.513333333,147.878427764
5.71088468759,3591.12333333,19.8396907141,143.513333333,147.742408451
5.80858468759,3250.12333333,19.1773391254,169.513333333,147.612657908
5.90628468759,3042.12333333,18.5476200567,181.513333333,147.488759758
6.00388468759,2716.12333333,17.949022376,113.513333333,147.370332888
6.10158468759,2962.12333333,17.3783793069,77.5133333333,147.257121501
6.19918468759,3346.12333333,16.8350731257,75.5133333333,147.148761307
6.29688468759,3269.12333333,16.3163399646,104.513333333,147.045035072
6.39448468759,3248.12333333,15.8217184946,146.513333333,146.945625955
6.49218468759,3059.12333333,15.348783847,114.513333333,146.850349491
6.58978468759,3256.12333333,14.8971985669,144.513333333,146.758928371
6.68748468759,3621.12333333,14.4648247719,96.5133333333,146.671204355
